year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,fare,Geocoded_City1,Geocoded_City2,tbl1apk,period
2025,2,32575,30198,"Los Angeles, CA (Metropolitan Area)","Pittsburgh, PA",13891,14122,ONT,PIT,2136,373.16,"(34.052238, -118.243344)","(40.442169, -79.994945)",202411389114122ONTPIT,Post-Pandemic
2025,2,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",13871,14831,OMA,SJC,1433,315.03,"(46.07035, -93.666319)","(37.78008, -122.420168)",202341387114831OMASJC,Post-Pandemic
2025,2,33192,30852,"Sacramento, CA","Washington, DC (Metropolitan Area)",14893,10821,SMF,BWI,2395,378.04,"(38.582087, -121.50012)","(38.892062, -77.019912)",202411489310821SMFBWI,Post-Pandemic
2025,2,31453,33851,"Houston, TX","Oklahoma City, OK",12266,13851,IAH,OKC,419,192.19,"(29.760803, -95.369506)","(35.468494, -97.521264)",202411226613851IAHOKC,Post-Pandemic
2025,2,32457,31884,"San Francisco, CA (Metropolitan Area)","Spokane, WA",13796,11884,OAK,GEG,742,148.39,"(37.78008, -122.420168)","(47.658999, -117.425022)",202411379611884OAKGEG,Post-Pandemic
2025,2,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",13296,14869,MHT,SLC,2105,301.4,"(42.358894, -71.056742)","(40.758478, -111.888142)",202411329614869MHTSLC,Post-Pandemic
2025,2,32337,33195,"Indianapolis, IN","Tampa, FL (Metropolitan Area)",12339,15304,IND,TPA,840,193.86,"(39.76845, -86.156212)","(37.8606, -78.804199)",202411233915304INDTPA,Post-Pandemic
2025,2,33105,30852,"Cincinnati, OH","Washington, DC (Metropolitan Area)",11193,12264,CVG,IAD,430,197.93,"(39.104427, -84.513808)","(38.892062, -77.019912)",202411119312264CVGIAD,Post-Pandemic
2025,2,31136,32457,"Jacksonville, FL","San Francisco, CA (Metropolitan Area)",12451,14771,JAX,SFO,2366,381.98,"(30.325968, -81.65676)","(37.78008, -122.420168)",202411245114771JAXSFO,Post-Pandemic
2025,2,33214,30852,"San Antonio, TX","Washington, DC (Metropolitan Area)",14683,10821,SAT,BWI,1407,259.34,"(29.425173, -98.494599)","(38.892062, -77.019912)",202411468310821SATBWI,Post-Pandemic
2025,2,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13930,12892,ORD,LAX,1750,276.31,"(41.775002, -87.696388)","(34.052238, -118.243344)",202411393012892ORDLAX,Post-Pandemic
2025,2,32575,30928,"Los Angeles, CA (Metropolitan Area)","Wichita, KS",13891,12278,ONT,ICT,1203,133.49,"(34.052238, -118.243344)","(39.960481, -75.605214)",202131389112278ONTICT,During-Pandemic
2025,2,31453,30466,"Houston, TX","Phoenix, AZ",12191,14107,HOU,PHX,1020,194.61,"(29.760803, -95.369506)","(30.406931, -87.217578)",202411219114107HOUPHX,Post-Pandemic
2025,2,32467,32457,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13303,14831,MIA,SJC,2585,277.96,"(44.977479, -93.264346)","(37.78008, -122.420168)",202411330314831MIASJC,Post-Pandemic
2025,2,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12892,14771,LAX,SFO,372,150.43,"(34.052238, -118.243344)","(37.78008, -122.420168)",202411289214771LAXSFO,Post-Pandemic
2025,2,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",11618,12264,EWR,IAD,234,230.46,"(40.123164, -75.333718)","(38.892062, -77.019912)",202411161812264EWRIAD,Post-Pandemic
2025,2,31295,32467,"Detroit, MI","Miami, FL (Metropolitan Area)",11433,13303,DTW,MIA,1145,228.26,"(42.332916, -83.047853)","(44.977479, -93.264346)",202411143313303DTWMIA,Post-Pandemic
2025,2,30257,32467,"Albany, NY","Miami, FL (Metropolitan Area)",10257,13303,ALB,MIA,1225,252.86,"(42.651242, -73.755418)","(44.977479, -93.264346)",202411025713303ALBMIA,Post-Pandemic
2025,2,32575,31884,"Los Angeles, CA (Metropolitan Area)","Spokane, WA",12892,11884,LAX,GEG,962,241.25,"(34.052238, -118.243344)","(47.658999, -117.425022)",202411289211884LAXGEG,Post-Pandemic
2025,2,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",10721,14107,BOS,PHX,2300,342.28,"(42.358894, -71.056742)","(30.406931, -87.217578)",202411072114107BOSPHX,Post-Pandemic
2025,2,31703,33192,"New York City, NY (Metropolitan Area)","Sacramento, CA",12953,14893,LGA,SMF,2521,312.21,"(40.123164, -75.333718)","(38.582087, -121.50012)",202411295314893LGASMF,Post-Pandemic
2025,2,30423,30647,"Austin, TX","Cleveland, OH (Metropolitan Area)",10423,11042,AUS,CLE,1174,308.08,"(30.264979, -97.746598)","(41.505546, -81.6915)",202241042311042AUSCLE,During-Pandemic
2025,2,31703,34570,"New York City, NY (Metropolitan Area)","Reno, NV",12391,14570,ISP,RNO,2443,232.3,"(40.123164, -75.333718)","(30.177159, -95.162771)",202341239114570ISPRNO,Post-Pandemic
2025,2,31703,34614,"New York City, NY (Metropolitan Area)","Salt Lake City, UT",12197,14869,HPN,SLC,2022,375.04,"(40.123164, -75.333718)","(40.758478, -111.888142)",202411219714869HPNSLC,Post-Pandemic
2025,2,31703,33851,"New York City, NY (Metropolitan Area)","Oklahoma City, OK",12478,13851,JFK,OKC,1381,376.54,"(40.123164, -75.333718)","(35.468494, -97.521264)",202411247813851JFKOKC,Post-Pandemic
2025,2,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,11697,AUS,FLL,1105,151.43,"(30.264979, -97.746598)","(44.977479, -93.264346)",202411042311697AUSFLL,Post-Pandemic
2025,2,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,12954,LAS,LGB,236,113.58,"(36.169202, -115.140597)","(34.052238, -118.243344)",202411288912954LASLGB,Post-Pandemic
2025,2,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",11042,14112,CLE,PIE,932,63.13,"(41.505546, -81.6915)","(37.8606, -78.804199)",202131104214112CLEPIE,During-Pandemic
2025,2,31504,30852,"Valparaiso, FL","Washington, DC (Metropolitan Area)",15624,10821,VPS,BWI,819,243.95,"(41.478143, -87.055372)","(38.892062, -77.019912)",202411562410821VPSBWI,Post-Pandemic
2025,2,31295,32575,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",11433,10800,DTW,BUR,1979,358.27,"(42.332916, -83.047853)","(34.052238, -118.243344)",202411143310800DTWBUR,Post-Pandemic
2025,2,32457,30852,"San Francisco, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14771,10821,SFO,BWI,2457,360.9,"(37.78008, -122.420168)","(38.892062, -77.019912)",202411477110821SFOBWI,Post-Pandemic
2025,2,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",13296,14492,MHT,RDU,625,175.34,"(42.358894, -71.056742)","(42.673348, -72.179683)",202411329614492MHTRDU,Post-Pandemic
2025,2,32467,33195,"Miami, FL (Metropolitan Area)","Tampa, FL (Metropolitan Area)",11697,15304,FLL,TPA,204,106.22,"(44.977479, -93.264346)","(37.8606, -78.804199)",202411169715304FLLTPA,Post-Pandemic
2025,2,32441,32575,"Jackson, WY","Los Angeles, CA (Metropolitan Area)",12441,12892,JAC,LAX,785,154.07,"(42.247454, -84.408847)","(34.052238, -118.243344)",202211244112892JACLAX,During-Pandemic
2025,2,33198,32457,"Kansas City, MO","San Francisco, CA (Metropolitan Area)",13198,14831,MCI,SJC,1499,320.38,"(39.099792, -94.578559)","(37.78008, -122.420168)",202411319814831MCISJC,Post-Pandemic
2025,2,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",13296,14679,MHT,SAN,2588,424.31,"(42.358894, -71.056742)","(32.71576, -117.163817)",202411329614679MHTSAN,Post-Pandemic
2025,2,33570,30852,"San Diego, CA","Washington, DC (Metropolitan Area)",14679,12264,SAN,IAD,2295,343.87,"(32.71576, -117.163817)","(38.892062, -77.019912)",202411467912264SANIAD,Post-Pandemic
2025,2,32467,33192,"Miami, FL (Metropolitan Area)","Sacramento, CA",11697,14893,FLL,SMF,2552,378.66,"(44.977479, -93.264346)","(38.582087, -121.50012)",202411169714893FLLSMF,Post-Pandemic
2025,2,31624,31703,"Key West, FL","New York City, NY (Metropolitan Area)",11624,15070,EYW,SWF,1248,318.7,"(70.129129, -143.63129)","(40.123164, -75.333718)",202131162415070EYWSWF,During-Pandemic
2025,2,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",11298,11278,DFW,DCA,1217,301.1,"(40.11086, -77.035636)","(38.892062, -77.019912)",202411129811278DFWDCA,Post-Pandemic
2025,2,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,12197,ATL,HPN,795,256.64,"(33.748547, -84.391502)","(40.123164, -75.333718)",202411039712197ATLHPN,Post-Pandemic
2025,2,30647,30559,"Cleveland, OH (Metropolitan Area)","Seattle, WA",11042,14747,CLE,SEA,2055,319.07,"(41.505546, -81.6915)","(47.603229, -122.33028)",202341104214747CLESEA,Post-Pandemic
2025,2,32575,31884,"Los Angeles, CA (Metropolitan Area)","Spokane, WA",13891,11884,ONT,GEG,962,232.73,"(34.052238, -118.243344)","(47.658999, -117.425022)",202411389111884ONTGEG,Post-Pandemic
2025,2,33198,30466,"Kansas City, MO","Phoenix, AZ",13198,14107,MCI,PHX,1044,261.08,"(39.099792, -94.578559)","(30.406931, -87.217578)",202411319814107MCIPHX,Post-Pandemic
2025,2,30977,35412,"Chicago, IL","Knoxville, TN",13232,15412,MDW,TYS,475,84.75,"(41.775002, -87.696388)","(35.962631, -83.916677)",202411323215412MDWTYS,Post-Pandemic
2025,2,30647,30852,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",11042,12264,CLE,IAD,314,171.08,"(41.505546, -81.6915)","(38.892062, -77.019912)",202411104212264CLEIAD,Post-Pandemic
2025,2,31714,31703,"Fort Myers, FL","New York City, NY (Metropolitan Area)",14635,12953,RSW,LGA,1102,175.28,"(40.253979, -103.801495)","(40.123164, -75.333718)",202411463512953RSWLGA,Post-Pandemic
2025,2,30647,31123,"Cleveland, OH (Metropolitan Area)","St. Louis, MO",11042,15016,CLE,STL,498,182.47,"(41.505546, -81.6915)","(38.630276, -90.200309)",202341104215016CLESTL,Post-Pandemic
2025,2,35412,31703,"Knoxville, TN","New York City, NY (Metropolitan Area)",15412,11618,TYS,EWR,665,164.1,"(35.962631, -83.916677)","(40.123164, -75.333718)",202411541211618TYSEWR,Post-Pandemic
2025,2,31453,33214,"Houston, TX","San Antonio, TX",12191,14683,HOU,SAT,192,188.53,"(29.760803, -95.369506)","(29.425173, -98.494599)",202411219114683HOUSAT,Post-Pandemic
2025,2,31453,31454,"Houston, TX","Orlando, FL",12266,13204,IAH,MCO,854,169.93,"(29.760803, -95.369506)","(28.538331, -81.378879)",202411226613204IAHMCO,Post-Pandemic
2025,2,32575,34524,"Los Angeles, CA (Metropolitan Area)","Richmond, VA",12892,14524,LAX,RIC,2305,310.37,"(34.052238, -118.243344)","(37.540759, -77.433932)",202411289214524LAXRIC,Post-Pandemic
2025,2,31834,31703,"Fayetteville, AR","New York City, NY (Metropolitan Area)",15919,12197,XNA,HPN,1159,406.26,"(36.061928, -94.160583)","(40.123164, -75.333718)",202411591912197XNAHPN,Post-Pandemic
2025,2,32206,31453,"Harlingen/San Benito, TX","Houston, TX",12206,12266,HRL,IAH,295,211.91,"(40.8078, -73.945801)","(29.760803, -95.369506)",202411220612266HRLIAH,Post-Pandemic
2025,2,32575,33485,"Los Angeles, CA (Metropolitan Area)","Madison, WI",13891,13485,ONT,MSN,1687,80.1,"(34.052238, -118.243344)","(43.073926, -89.385244)",202011389113485ONTMSN,Pre-Pandemic
2025,2,31453,33342,"Houston, TX","Milwaukee, WI",12191,13342,HOU,MKE,1004,221.64,"(29.760803, -95.369506)","(43.041072, -87.909421)",202411219113342HOUMKE,Post-Pandemic
2025,2,33570,32457,"San Diego, CA","San Francisco, CA (Metropolitan Area)",14679,14771,SAN,SFO,447,183.83,"(32.71576, -117.163817)","(37.78008, -122.420168)",202411467914771SANSFO,Post-Pandemic
2025,2,31703,34027,"New York City, NY (Metropolitan Area)","West Palm Beach/Palm Beach, FL",12391,14027,ISP,PBI,1056,211.46,"(40.123164, -75.333718)","(33.90976, -98.500854)",202411239114027ISPPBI,Post-Pandemic
2025,2,30792,31703,"Buffalo, NY","New York City, NY (Metropolitan Area)",10792,12197,BUF,HPN,326,231.68,"(39.945422, -78.64671)","(40.123164, -75.333718)",202411079212197BUFHPN,Post-Pandemic
2025,2,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13930,12954,ORD,LGB,1750,149.08,"(41.775002, -87.696388)","(34.052238, -118.243344)",202411393012954ORDLGB,Post-Pandemic
2025,2,30647,30194,"Cleveland, OH (Metropolitan Area)","Dallas/Fort Worth, TX",10874,11259,CAK,DAL,1023,230.41,"(41.505546, -81.6915)","(40.11086, -77.035636)",202011087411259CAKDAL,Pre-Pandemic
2025,2,30255,30852,"Huntsville, AL","Washington, DC (Metropolitan Area)",12217,12264,HSV,IAD,641,202.38,"(34.729538, -86.585283)","(38.892062, -77.019912)",202411221712264HSVIAD,Post-Pandemic
2025,2,31453,32337,"Houston, TX","Indianapolis, IN",12266,12339,IAH,IND,861,261.32,"(29.760803, -95.369506)","(39.76845, -86.156212)",202411226612339IAHIND,Post-Pandemic
2025,2,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",13871,13796,OMA,OAK,1433,246.56,"(46.07035, -93.666319)","(37.78008, -122.420168)",202341387113796OMAOAK,Post-Pandemic
2025,2,33342,30852,"Milwaukee, WI","Washington, DC (Metropolitan Area)",13342,10821,MKE,BWI,641,180.99,"(43.041072, -87.909421)","(38.892062, -77.019912)",202411334210821MKEBWI,Post-Pandemic
2025,2,34321,30852,"Portland, ME","Washington, DC (Metropolitan Area)",14321,10821,PWM,BWI,493,184.31,"(45.516018, -122.681425)","(38.892062, -77.019912)",202411432110821PWMBWI,Post-Pandemic
2025,2,30792,32467,"Buffalo, NY","Miami, FL (Metropolitan Area)",10792,11697,BUF,FLL,1185,186.93,"(39.945422, -78.64671)","(44.977479, -93.264346)",202411079211697BUFFLL,Post-Pandemic
2025,2,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,14831,BOI,SJC,523,179.81,"(43.597772, -83.884521)","(37.78008, -122.420168)",202411071314831BOISJC,Post-Pandemic
2025,2,30194,33256,"Dallas/Fort Worth, TX","Mission/McAllen/Edinburg, TX",11298,13256,DFW,MFE,469,121.87,"(40.11086, -77.035636)","(43.153621, -93.201042)",202141129813256DFWMFE,During-Pandemic
2025,2,31295,32467,"Detroit, MI","Miami, FL (Metropolitan Area)",11433,11697,DTW,FLL,1145,227.64,"(42.332916, -83.047853)","(44.977479, -93.264346)",202411143311697DTWFLL,Post-Pandemic
2025,2,34685,30852,"Savannah, GA","Washington, DC (Metropolitan Area)",14685,11278,SAV,DCA,549,208.34,"(40.115007, -111.654713)","(38.892062, -77.019912)",202411468511278SAVDCA,Post-Pandemic
2025,2,31703,33570,"New York City, NY (Metropolitan Area)","San Diego, CA",12478,14679,JFK,SAN,2481,305.32,"(40.123164, -75.333718)","(32.71576, -117.163817)",202411247814679JFKSAN,Post-Pandemic
2025,2,30977,33192,"Chicago, IL","Sacramento, CA",13232,14893,MDW,SMF,1790,320.21,"(41.775002, -87.696388)","(38.582087, -121.50012)",202411323214893MDWSMF,Post-Pandemic
2025,2,34057,32457,"Portland, OR","San Francisco, CA (Metropolitan Area)",14057,14831,PDX,SJC,569,194.59,"(45.516018, -122.681425)","(37.78008, -122.420168)",202411405714831PDXSJC,Post-Pandemic
2025,2,31135,30852,"Myrtle Beach, SC","Washington, DC (Metropolitan Area)",13577,10821,MYR,BWI,399,193.36,"(33.68785, -78.883852)","(38.892062, -77.019912)",202411357710821MYRBWI,Post-Pandemic
2025,2,30466,32457,"Phoenix, AZ","San Francisco, CA (Metropolitan Area)",14107,13796,PHX,OAK,651,148.33,"(30.406931, -87.217578)","(37.78008, -122.420168)",202411410713796PHXOAK,Post-Pandemic
2025,2,33570,32457,"San Diego, CA","San Francisco, CA (Metropolitan Area)",14679,13796,SAN,OAK,447,152.19,"(32.71576, -117.163817)","(37.78008, -122.420168)",202411467913796SANOAK,Post-Pandemic
2025,2,30529,30852,"Hartford, CT","Washington, DC (Metropolitan Area)",10529,11278,BDL,DCA,325,245.78,"(41.765775, -72.673356)","(38.892062, -77.019912)",202411052911278BDLDCA,Post-Pandemic
2025,2,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14908,11618,SNA,EWR,2510,358.49,"(34.052238, -118.243344)","(40.123164, -75.333718)",202411490811618SNAEWR,Post-Pandemic
2025,2,32337,32575,"Indianapolis, IN","Los Angeles, CA (Metropolitan Area)",12339,12954,IND,LGB,1814,219.01,"(39.76845, -86.156212)","(34.052238, -118.243344)",202411233912954INDLGB,Post-Pandemic
2025,2,30466,30852,"Phoenix, AZ","Washington, DC (Metropolitan Area)",14107,10821,PHX,BWI,1999,271.75,"(30.406931, -87.217578)","(38.892062, -77.019912)",202411410710821PHXBWI,Post-Pandemic
2025,2,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10721,15070,BOS,SWF,209,142.91,"(42.358894, -71.056742)","(40.123164, -75.333718)",202011072115070BOSSWF,Pre-Pandemic
2025,2,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12391,DEN,ISP,1659,276.1,"(39.738453, -104.984853)","(40.123164, -75.333718)",202411129212391DENISP,Post-Pandemic
2025,2,31295,32575,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",11433,13891,DTW,ONT,1979,376.52,"(42.332916, -83.047853)","(34.052238, -118.243344)",202411143313891DTWONT,Post-Pandemic
2025,2,30325,32457,"Denver, CO","San Francisco, CA (Metropolitan Area)",11292,14831,DEN,SJC,967,230.6,"(39.738453, -104.984853)","(37.78008, -122.420168)",202411129214831DENSJC,Post-Pandemic
2025,2,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",12391,13204,ISP,MCO,989,145.17,"(40.123164, -75.333718)","(28.538331, -81.378879)",202411239113204ISPMCO,Post-Pandemic
2025,2,34492,32457,"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",14492,13796,RDU,OAK,2400,286.37,"(42.673348, -72.179683)","(37.78008, -122.420168)",202411449213796RDUOAK,Post-Pandemic
2025,2,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",13871,12264,OMA,IAD,1025,303.9,"(46.07035, -93.666319)","(38.892062, -77.019912)",202411387112264OMAIAD,Post-Pandemic
2025,2,30189,30852,"Colorado Springs, CO","Washington, DC (Metropolitan Area)",11109,11278,COS,DCA,1503,304.2,"(38.835224, -104.819798)","(38.892062, -77.019912)",202331110911278COSDCA,Post-Pandemic
2025,2,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,12954,CMH,LGB,1995,244.11,"(39.962649, -82.996216)","(34.052238, -118.243344)",202411106612954CMHLGB,Post-Pandemic
2025,2,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12954,11618,LGB,EWR,2510,601.03,"(34.052238, -118.243344)","(40.123164, -75.333718)",202411295411618LGBEWR,Post-Pandemic
2025,2,30325,33667,"Denver, CO","Norfolk, VA (Metropolitan Area)",11292,14098,DEN,PHF,1553,366.02,"(39.738453, -104.984853)","(36.846164, -76.285913)",202411129214098DENPHF,Post-Pandemic
2025,2,31703,30436,"New York City, NY (Metropolitan Area)","Tucson, AZ",12197,15376,HPN,TUS,2142,468.67,"(40.123164, -75.333718)","(35.167852, -103.726151)",202411219715376HPNTUS,Post-Pandemic
2025,2,32467,31454,"Miami, FL (Metropolitan Area)","Orlando, FL",11697,13204,FLL,MCO,192,116.67,"(44.977479, -93.264346)","(28.538331, -81.378879)",202411169713204FLLMCO,Post-Pandemic
2025,2,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13930,12197,ORD,HPN,773,215.44,"(41.775002, -87.696388)","(40.123164, -75.333718)",202411393012197ORDHPN,Post-Pandemic
2025,2,31454,30852,"Orlando, FL","Washington, DC (Metropolitan Area)",13204,12264,MCO,IAD,787,218.24,"(28.538331, -81.378879)","(38.892062, -77.019912)",202411320412264MCOIAD,Post-Pandemic
2025,2,31637,30466,"Fargo, ND","Phoenix, AZ",11637,14107,FAR,PHX,1225,344.39,"(36.731654, -119.785856)","(30.406931, -87.217578)",202411163714107FARPHX,Post-Pandemic
2025,2,33342,33195,"Milwaukee, WI","Tampa, FL (Metropolitan Area)",13342,15304,MKE,TPA,1075,250.65,"(43.041072, -87.909421)","(37.8606, -78.804199)",202411334215304MKETPA,Post-Pandemic
2025,2,31703,34614,"New York City, NY (Metropolitan Area)","Salt Lake City, UT",12391,14869,ISP,SLC,2022,313.62,"(40.123164, -75.333718)","(40.758478, -111.888142)",202411239114869ISPSLC,Post-Pandemic
2025,2,30194,32457,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",11298,13796,DFW,OAK,1476,136.23,"(40.11086, -77.035636)","(37.78008, -122.420168)",202411129813796DFWOAK,Post-Pandemic
2025,2,33198,31703,"Kansas City, MO","New York City, NY (Metropolitan Area)",13198,12478,MCI,JFK,1148,147.1,"(39.099792, -94.578559)","(40.123164, -75.333718)",202411319812478MCIJFK,Post-Pandemic
2025,2,31453,33195,"Houston, TX","Tampa, FL (Metropolitan Area)",12266,15304,IAH,TPA,787,226.12,"(29.760803, -95.369506)","(37.8606, -78.804199)",202411226615304IAHTPA,Post-Pandemic
2025,2,30581,33195,"Bangor, ME","Tampa, FL (Metropolitan Area)",10581,14112,BGR,PIE,1394,84.39,"(44.801602, -68.771334)","(37.8606, -78.804199)",202211058114112BGRPIE,During-Pandemic
2025,2,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11298,12391,DFW,ISP,1428,95.6,"(40.11086, -77.035636)","(40.123164, -75.333718)",202411129812391DFWISP,Post-Pandemic
2025,2,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",14908,13796,SNA,OAK,372,154.93,"(34.052238, -118.243344)","(37.78008, -122.420168)",202411490813796SNAOAK,Post-Pandemic
2025,2,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",10721,14869,BOS,SLC,2105,389.21,"(42.358894, -71.056742)","(40.758478, -111.888142)",202411072114869BOSSLC,Post-Pandemic
2025,2,31136,32457,"Jacksonville, FL","San Francisco, CA (Metropolitan Area)",12451,14831,JAX,SJC,2366,350.87,"(30.325968, -81.65676)","(37.78008, -122.420168)",202411245114831JAXSJC,Post-Pandemic
2025,2,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",14307,14057,PVD,PDX,2537,424.04,"(42.358894, -71.056742)","(45.516018, -122.681425)",202411430714057PVDPDX,Post-Pandemic
2025,2,31703,34321,"New York City, NY (Metropolitan Area)","Portland, ME",12953,14321,LGA,PWM,284,249.87,"(40.123164, -75.333718)","(45.516018, -122.681425)",202411295314321LGAPWM,Post-Pandemic
2025,2,31703,34057,"New York City, NY (Metropolitan Area)","Portland, OR",11618,14057,EWR,PDX,2482,317.63,"(40.123164, -75.333718)","(45.516018, -122.681425)",202411161814057EWRPDX,Post-Pandemic
2025,2,30194,31453,"Dallas/Fort Worth, TX","Houston, TX",11259,12266,DAL,IAH,247,179.6,"(40.11086, -77.035636)","(29.760803, -95.369506)",202411125912266DALIAH,Post-Pandemic
2025,2,33105,32467,"Cincinnati, OH","Miami, FL (Metropolitan Area)",11193,13303,CVG,MIA,948,192.56,"(39.104427, -84.513808)","(44.977479, -93.264346)",202411119313303CVGMIA,Post-Pandemic
2025,2,31136,32457,"Jacksonville, FL","San Francisco, CA (Metropolitan Area)",12451,13796,JAX,OAK,2366,288.83,"(30.325968, -81.65676)","(37.78008, -122.420168)",202411245113796JAXOAK,Post-Pandemic
2025,2,32575,33195,"Los Angeles, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10800,15304,BUR,TPA,2158,296.36,"(34.052238, -118.243344)","(37.8606, -78.804199)",202411080015304BURTPA,Post-Pandemic
2025,2,34524,32457,"Richmond, VA","San Francisco, CA (Metropolitan Area)",14524,14771,RIC,SFO,2449,323.41,"(37.540759, -77.433932)","(37.78008, -122.420168)",202341452414771RICSFO,Post-Pandemic
2025,2,30977,30647,"Chicago, IL","Cleveland, OH (Metropolitan Area)",13232,11042,MDW,CLE,343,154.16,"(41.775002, -87.696388)","(41.505546, -81.6915)",202411323211042MDWCLE,Post-Pandemic
2025,2,33570,30852,"San Diego, CA","Washington, DC (Metropolitan Area)",14679,10821,SAN,BWI,2295,371.9,"(32.71576, -117.163817)","(38.892062, -77.019912)",202411467910821SANBWI,Post-Pandemic
2025,2,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12892,12478,LAX,JFK,2510,478.45,"(34.052238, -118.243344)","(40.123164, -75.333718)",202411289212478LAXJFK,Post-Pandemic
2025,2,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12191,11618,HOU,EWR,1465,331.93,"(29.760803, -95.369506)","(40.123164, -75.333718)",202411219111618HOUEWR,Post-Pandemic
2025,2,35412,33195,"Knoxville, TN","Tampa, FL (Metropolitan Area)",15412,14112,TYS,PIE,550,95.27,"(35.962631, -83.916677)","(37.8606, -78.804199)",202411541214112TYSPIE,Post-Pandemic
2025,2,31453,32457,"Houston, TX","San Francisco, CA (Metropolitan Area)",12266,14831,IAH,SJC,1649,310.39,"(29.760803, -95.369506)","(37.78008, -122.420168)",202411226614831IAHSJC,Post-Pandemic
2025,2,30257,32575,"Albany, NY","Los Angeles, CA (Metropolitan Area)",10257,12954,ALB,LGB,2468,299.19,"(42.651242, -73.755418)","(34.052238, -118.243344)",202331025712954ALBLGB,Post-Pandemic
2025,2,32600,32575,"Little Rock, AR","Los Angeles, CA (Metropolitan Area)",12992,12892,LIT,LAX,1494,244.23,"(34.748745, -92.275105)","(34.052238, -118.243344)",202231299212892LITLAX,During-Pandemic
2025,2,34262,32457,"Palm Springs, CA","San Francisco, CA (Metropolitan Area)",14262,13796,PSP,OAK,421,120.03,"(33.830302, -116.546843)","(37.78008, -122.420168)",202411426213796PSPOAK,Post-Pandemic
2025,2,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",13232,12953,MDW,LGA,773,156.7,"(41.775002, -87.696388)","(40.123164, -75.333718)",202411323212953MDWLGA,Post-Pandemic
2025,2,31703,35096,"New York City, NY (Metropolitan Area)","Syracuse, NY",12953,15096,LGA,SYR,222,210.14,"(40.123164, -75.333718)","(43.047945, -76.147448)",202411295315096LGASYR,Post-Pandemic
2025,2,31453,33158,"Houston, TX","Midland/Odessa, TX",12266,13158,IAH,MAF,441,201.75,"(29.760803, -95.369506)","(31.997433, -102.078043)",202411226613158IAHMAF,Post-Pandemic
2025,2,31453,32467,"Houston, TX","Miami, FL (Metropolitan Area)",12191,11697,HOU,FLL,966,179.22,"(29.760803, -95.369506)","(44.977479, -93.264346)",202411219111697HOUFLL,Post-Pandemic
2025,2,31995,31703,"Greensboro/High Point, NC","New York City, NY (Metropolitan Area)",11995,15070,GSO,SWF,492,165.78,"(36.072701, -79.793899)","(40.123164, -75.333718)",202131199515070GSOSWF,During-Pandemic
