year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,fare,Geocoded_City1,Geocoded_City2,tbl1apk,period
2025,2,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10874,14112,CAK,PIE,927,98.79,"41.49657498253431, -81.70037642525823","28.042586526893363, -82.48802351156911",202411087414112CAKPIE,Post-Pandemic
2025,2,32467,34576,"Miami, FL (Metropolitan Area)","Rochester, NY",11697,14576,FLL,ROC,1203,250.06,"25.818657926992138, -80.30089992008288","43.16639913019981, -77.60752775459878",202411169714576FLLROC,Post-Pandemic
2025,2,31295,32457,"Detroit, MI","San Francisco, CA (Metropolitan Area)",11433,13796,DTW,OAK,2079,323.74,"42.330480030343146, -83.08834584505033","37.71088023891693, -122.08942035984728",202411143313796DTWOAK,Post-Pandemic
2025,2,30994,32467,"Charleston, SC","Miami, FL (Metropolitan Area)",10994,13303,CHS,MIA,489,220.89,"32.77566489249234, -79.95065494991243","25.818657926992138, -80.30089992008288",202411099413303CHSMIA,Post-Pandemic
2025,2,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,12953,ATL,LGA,795,184.39,"33.78625599383559, -84.39125241191016","40.722551776084316, -73.97924863938653",202411039712953ATLLGA,Post-Pandemic
2025,2,30154,31703,"Nantucket, MA","New York City, NY (Metropolitan Area)",10154,12953,ACK,LGA,218,160.61,"41.28761235505875, -70.07482034874342","40.722551776084316, -73.97924863938653",202331015412953ACKLGA,Post-Pandemic
2025,2,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",13296,13303,MHT,MIA,1283,255.18,"42.354802625389624, -71.11763566666443","25.818657926992138, -80.30089992008288",202411329613303MHTMIA,Post-Pandemic
2025,2,31423,31703,"Des Moines, IA","New York City, NY (Metropolitan Area)",11423,11618,DSM,EWR,1071,176.7,"41.58857074079946, -93.6283967899208","40.722551776084316, -73.97924863938653",202411142311618DSMEWR,Post-Pandemic
2025,2,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",14307,14869,PVD,SLC,2105,384.39,"42.354802625389624, -71.11763566666443","40.760259272294405, -111.88118288803257",202411430714869PVDSLC,Post-Pandemic
2025,2,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",12391,14107,ISP,PHX,2189,282.86,"40.722551776084316, -73.97924863938653","33.45644253857997, -112.08747472975207",202411239114107ISPPHX,Post-Pandemic
2025,2,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13891,12264,ONT,IAD,2329,357.96,"33.79226917070069, -118.204909485967","39.06854619558678, -77.28209870558013",202411389112264ONTIAD,Post-Pandemic
2025,2,31453,32467,"Houston, TX","Miami, FL (Metropolitan Area)",12191,13303,HOU,MIA,966,130.77,"29.75402924471362, -95.25854681876497","25.818657926992138, -80.30089992008288",202411219113303HOUMIA,Post-Pandemic
2025,2,30977,31135,"Chicago, IL","Myrtle Beach, SC",13930,13577,ORD,MYR,753,176.97,"41.87456337224408, -87.6626642168663","33.69427321952338, -78.91309520031345",202331393013577ORDMYR,Post-Pandemic
2025,2,30792,30194,"Buffalo, NY","Dallas/Fort Worth, TX",10792,11259,BUF,DAL,1212,272.19,"42.88848453606787, -78.88506497736563","32.78949295097016, -96.9610454262068",202341079211259BUFDAL,Post-Pandemic
2025,2,30693,33195,"Nashville, TN","Tampa, FL (Metropolitan Area)",10693,14112,BNA,PIE,612,88.12,"36.18305402680001, -86.7906764200911","28.042586526893363, -82.48802351156911",202411069314112BNAPIE,Post-Pandemic
2025,2,31267,30852,"Dayton, OH","Washington, DC (Metropolitan Area)",11267,10821,DAY,BWI,406,341.88,"39.76078342255171, -84.19416309934168","39.06854619558678, -77.28209870558013",202411126710821DAYBWI,Post-Pandemic
2025,2,30466,33570,"Phoenix, AZ","San Diego, CA",14107,14679,PHX,SAN,304,161.74,"33.45644253857997, -112.08747472975207","32.752163632745145, -117.18796205356412",202411410714679PHXSAN,Post-Pandemic
2025,2,35412,30852,"Knoxville, TN","Washington, DC (Metropolitan Area)",15412,12264,TYS,IAD,464,215.87,"35.966030866156146, -83.955441734572","39.06854619558678, -77.28209870558013",202411541212264TYSIAD,Post-Pandemic
2025,2,32575,33851,"Los Angeles, CA (Metropolitan Area)","Oklahoma City, OK",12892,13851,LAX,OKC,1187,376.1,"33.79226917070069, -118.204909485967","35.47075685159531, -97.57825017993011",202411289213851LAXOKC,Post-Pandemic
